article_no,title,url,date,body_text,has_table,has_image,image_count,ocr_applied,text_length,ocr_partial,ocr_image_total,ocr_image_success
114084,[이윤규 & 김태형 교수님 연구실 (AIS Lab) 학부연구원 모집],https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=114084&article.offset=180&articleLimit=10,2024.07.24,"AIS Lab 에서 학부연구원을 모집합니다.
AIS Lab에서는 최신 기술을 활용하여 다양한 연구 및 R&D 과제를 수행하고 있습니다.
- 홈페이지:
http://ais.hongik.ac.kr
관심있으신 분은 아래 링크의 지원서를 작성하여 이메일로 보내주시기 바랍니다.
-
https://ais.hongik.ac.kr/
join-us
- 이메일:
aiclasshongik@gmail.com
(
메일 제목에 [연구원 지원] 첨부)
- 모집 분야: 인공지능
- 모집 인원: 1명
- 모집 마감: 7/31(수)",False,False,0,False,282,,,
114086,2024학년도 2학기 학기재수강 신청 안내,https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=114086&article.offset=180&articleLimit=10,2024.07.15,"​
2024
학년도
2
학기 학기재수강 신청을 아래와 같이 학생클래스넷을 통해 접수하고자 하오니 기한 내에 학생클래스넷을 통해 신청하시기 바랍니다.
첨부파일에 FAQ등 자세한 정보가 있으니, 관심있는 학생들은 첨부파일을 확인해주세요.
1.
학기재수강 제도 안내
가
.
정의
:
학업이 미진했던 학기로 인해 상위학년
(
학기
)
수업을 따라가는데 어려움이 있는 학생들에게 재수학의 기회를 제공하는 제도임
.
해당 제도를 통해 학생은 동일 학년
·
학기로 돌아가 이전에 취득한 성적을 모두 포기하고 다시 수강할 수 있음
나
.
대상학기
:
삭제하고자 하는 학기부터 직전학기까지 모두 신청해야 하며
,
중간에 취득한 특정학기만 선택하여 신청할 수 없음
2.
신청 기간 및 방법
가
.
기간
(1) 1
차
:
2024.7.23.(화
) 9:00 ~ 8.1.(목
) 24:00
(2) 2
차
:
2024.8.9.(금
) 9:00 ~ 8.15.(목
) 24:00
나
.
대상자
: 2024
학년도 2
학기 재학생 또는 복학예정자
※
복학예정자는 복학신청 승인 후 신청할 수 있음
※
학사학위취득유예자는 신청 불가함
다
.
방법
:
학생클래스넷
→
학사
/
학적
→
학기재수강 신청 메뉴 접속
※
직전 한 학기만 학기재수강 하는 복학예정자의 경우
,
학생클래스넷
→
휴
/
복학
/
휴학연장 신청 메뉴에서 복학신청과 학기재수강을 함께 신청해야 함
3.
학기재수강 신청 관련 유의 사항
가
.
학기재수강을 신청한 학기의 성적은 모두 삭제되며 어떠한 사유로도 철회되지 않음
(
계절학기 및 군 이러닝 학기는 삭제되지 않음
)
나
.
재수강 학기는 재학연한에 포함되므로
,
반드시 재학연한 내에 졸업하여야 함
(
재학연한은 신입생
: 16
학기
(5
년제
20
학기
),
편입생
(3
학년
) : 8
학기
(5
년제
12
학기
)
이며 휴학기간은 포함되지 않음
)
다
.
재수강으로 취소된 학기가
「
성적경고
」
인 경우
,
성적경고사항은 계속 유효함
라
.
재수강으로 취소된 학기를 제외하고 의무적으로
8
학기
(4
년제
)
또는
10
학기
(5
년제
)
를 이수해야하므로 이에 따른 등록금 추가납부사항에 대해 반드시 고려하여 신중히 결정해야 함
마
.
신청 시
,
해당 학기 휴학이 불가함
붙임
. (
학생공지
) 2024
학년도
2
학기 학기재수강 신청 안내문
1
부
.  끝.",False,False,0,False,1156,,,
114099,2024학년도 하계 대학혁신지원사업 교과연계 워크숍 운영 (7/10~7/16),https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=114099&article.offset=180&articleLimit=10,2024.07.11,"​
​
교수학습지원센터에서는
2024
학년도 하계 대학혁신지원사업 교과연계워크숍 학생 참여자를 모집하고 있으니
,
학생분들의 많은 참여와 관심 부탁드립니다.
1.
운영목적: 전공 및 교양과목에 대한 심화 학습, 창의 융합 학습, 실무 적용 학습의 기회를 제공함으로써 학생들의 학업 성취 수준을 높이고 전공 역량을 높이고자 함.
2.
운영내용
가. 지원 분야
- 전공 및 교양과목에 대한 심화학습
- 전공 분야 실무 역량 강화 학습
- 창의 융합 수업, 제작 또는 창작 수업, 프로젝트 수업 등
나
.
지원 대상
- 교수: 교과연계 워크숍 목적에 부합하는 강의를 개설하고자 하는 교원
- 학생: 홍익대학교 서울캠퍼스 재학생 중 프로그램 신청자
다.
모집일정
: 07월 10일(수) ~ 2024년 07월 16일(수)
라.
모집강좌
(
총
10
개
)
모집강좌
담당교원
1
Painting
최수희 교수
2
국제통상현안과 실무
강준하 교수
3
84
㎡
(34
평
) :
국민평수에 대해서
고재협 교수
4
기하공차와 공차해석
임현준 교수
5
역사란 무엇인가
이병철
교수
6
행정생송 사례를 통한 행정작용법의 이해
김성태
교수
7
미적분학 (행렬과 편도함수를 중심으로)
김영경
교수
8
응용수학 연계 전문연구직 진로학습지도
김영식
교수
9
Python을 이용한 알고리즘 입문
유용재
교수
10
다매체 연기 워크샵
이경선
교수

[표 내용]
1: 모집강좌, 2: 담당교원
0: 1.0, 1: Painting, 2: 최수희 교수
0: 2.0, 1: 국제통상현안과 실무, 2: 강준하 교수
0: 3.0, 1: 84㎡(34평) : 국민평수에 대해서, 2: 고재협 교수
0: 4.0, 1: 기하공차와 공차해석, 2: 임현준 교수
0: 5.0, 1: 역사란 무엇인가, 2: 이병철 교수
0: 6.0, 1: 행정생송 사례를 통한 행정작용법의 이해, 2: 김성태 교수
0: 7.0, 1: 미적분학 (행렬과 편도함수를 중심으로), 2: 김영경 교수
0: 8.0, 1: 응용수학 연계 전문연구직 진로학습지도, 2: 김영식 교수
0: 9.0, 1: Python을 이용한 알고리즘 입문, 2: 유용재 교수
0: 10.0, 1: 다매체 연기 워크샵, 2: 이경선 교수",True,False,0,False,1082,,,
114085,"2024학년도 2학기 복수전공, 부전공, 융합전공, 미세전공 신청",https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=114085&article.offset=180&articleLimit=10,2024.07.10,"​
2024
학년도 2
학기 복수전공
,
부전공
,
융합전공, 미세전공 신청을 아래와 같이 안내합니다.
자세한 사항은 꼭
첨부파일을 확인해주세요.
1.
신청 대상 및 자격
가
.
신청 대상
:
재학생 및
2024
학년도 2
학기 복학 예정자
(
복학 예정자는
1
차 복학신청 기간인
2024.7.23(화)
~ 8.1(목)
내에 복학신청을 하여 승인받아
야 함
.
복학
신청을 하지 않은 경우 승인이 취소될 수 있음
)
나
.
신청 자격
구    분
신 청 자 격
복수전공
-
동일캠퍼스
: 2
학년 이상(두 학기 이상 이수
)의 학생으로 33학점 이상 취득한
자
(
2016학년도 이전 입학생은 35학점 이상)
-
타 캠퍼스
: 3
학년 이상의 학생으로 전
(
全
)
학년 성적 평균평점이
B0(3.00)
이상인 자
-
다만
,
사범대학 학과로의 복수전공은 사범대학에 소속된 학생이거나 또는 교직
이수 예정자로 선발된 비사범계 소속의 학생에 한하여 신청 자격이 있음
-
편입학자는 본교에서 한 학기 이상 이수한 이후 신청 가능
부전공
-
2
학년 이상의 학생으로
직전 학년
(
직전 두 학기
)
성적 평점평균이
B0(3.00)
이상인 자
융합전공
-
2
학년 이상의 학생으로 취득학점
33
학점 이상인 자
(2016
학년도 이전 입학생은
35
학점
이상
)
-
편입학자는 본교에서 한 학기 이상 이수한 이후 신청 가능
미세전공
- 2학년 이상(두 학기 이상 이수)의 학생으로 33학점 이상 취득한 자
(2016학년도 이전 입학생은 35학점 이상)
- 편입학자는 본교에서 한 학기 이상 이수한 이후 신청 가능
2.
신청방법
가
.
복수전공 및 부전공
1)
학생은 학생 클래스넷 로그인
→ '
복수
·
부
·
융합
·미세
전공'
→
‘
복수전공
·
부전공 신청
’
메뉴에서 복수전공 또는 부전공 선택 후 지원하려는 학과 선택
※
복수전공과 부전공은
1
회 신청 시 각각
1
개 학과만 지원가능
하며 동일한 학과에 복수전공 및 부전공 동시 신청 불가
※
건축학전공(서울캠퍼스)
, 건축디자인전공(세종캠퍼스),
공연예술학부(서울캠퍼스)로는 복수전공
·
부전공 신청이 불가함
2)
‘
복수전공
·
부전공 신청
’
메뉴 상단의
‘
복수전공
·
부전공 신청내역
’
에서 본인이 신청한 내역 확인
3)
신청 취소
:
신청기간 중에만
‘
복수전공
·
부전공 신청내역
’
에서 신청 취소 가능
나
.
융합전공
1)
학생은 학생 클래스넷 로그인
→
'
복수
·
부
·
융합
·미세
전공'
→
‘
융합전공 신청
’
메뉴에서 지원하려는 학과 선택
※
융합전공은
1
회 신청 시
1
개 전공만 지원 가능
2) ‘
융합전공 신청
’
메뉴 상단의
‘
융합전공 신청내역
’
에서 본인이 신청한 내역 확인
3)
신청 취소
:
신청기간 중에만
‘
융합전공 신청내역
’
에서 신청 취소 가능
다. 미세전공
1) 학생은 학생 클래스넷 로그인 →
'
복수
·
부
·
융합
·미세
전공'
→ '미세전공 신청' 메뉴에서 지원하려는 전공 선택
2)
‘미세
전공 신청
’ 메뉴 상단의
‘미세
전공 신청내역
’에서 본인이 신청한 내역 확인
3) 신청 취소 : 신청기간 중에만
‘미세
전공 신청내역
’에서 신청 취소 가능
3.
신청기간
:
2024.7.12.(금
) 13:00 ~ 7.18.(목
) 17:00 (
마감시간 엄수
)
붙임
1.
2024
학년도 2
학기 복수
,
부
,
융합, 미세전공 신청 안내문
(
학생용
)
1
부
3
.
2024
학년도 미세전공 이수지정과목
1
부
.
끝
.

[표 내용]
0: 구 분, 1: 신 청 자 격
0: 복수전공, 1: - 동일캠퍼스: 2학년 이상(두 학기 이상 이수)의 학생으로 33학점 이상 취득한 자(2016학년도 이전 입학생은 35학점 이상)- 타 캠퍼스: 3학년 이상의 학생으로 전(全) 학년 성적 평균평점이 B0(3.00) 이상인 자- 다만, 사범대학 학과로의 복수전공은 사범대학에 소속된 학생이거나 또는 교직이수 예정자로 선발된 비사범계 소속의 학생에 한하여 신청 자격이 있음- 편입학자는 본교에서 한 학기 이상 이수한 이후 신청 가능
0: 부전공, 1: - 2학년 이상의 학생으로 직전 학년(직전 두 학기) 성적 평점평균이 B0(3.00)이상인 자
0: 융합전공, 1: - 2학년 이상의 학생으로 취득학점 33학점 이상인 자(2016학년도 이전 입학생은 35학점 이상)- 편입학자는 본교에서 한 학기 이상 이수한 이후 신청 가능
0: 미세전공, 1: - 2학년 이상(두 학기 이상 이수)의 학생으로 33학점 이상 취득한 자 (2016학년도 이전 입학생은 35학점 이상)- 편입학자는 본교에서 한 학기 이상 이수한 이후 신청 가능",True,False,0,False,2260,,,
114087,2023학년도 후기(2024년 8월) 졸업예정자 전공명 선택 안내(2차),https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=114087&article.offset=180&articleLimit=10,2024.07.09,"​
학과 명칭 변경
,
전공 폐지 등의 학과 개편이 이루어지기 전에 해당 학과에 재적 중이던 학생은 졸업 시 희망에 따라 개정 전 또는 개정 후 학칙을 적용받아 전공명을 선택할 수 있습니다
.
변경을 희망하는 학생은 다음의 절차에 따라 신청하시기 바랍니다
.
- 다         음
-
1.
신청 대상자 및 기간
가
.
대상
:
관련 학칙
(
부칙
)
에 따라 해당하는 학과 재학생 중
금 학기 졸업 예정자
또는
학사학위 취득 유예 신청 예정자
개정 전 학부
(
전공
)
개정 후 학부
(
전공
)
법과대학 공법
(
공공서비스법
)
전공
법과대학 사법
(
비즈니스
·
정보법
)
전공
법과대학 법학부
산업정보융합학부
디자인경영융합학부
디자인경영융합학부
디자인·예술경영학부 디자인경영전공
공과대학 정보
․
컴퓨터공학부 컴퓨터공학전공
공과대학 컴퓨터
·
데이터공학부 컴퓨터공학전공
공과대학 컴퓨터공학과
공과대학 건설도시공학부 도시공학전공
건축도시대학 도시공학과
건축대학 건축학부 건축학전공
건축도시대학 건축학부 건축학전공
건축대학 건축학부 실내건축학전공
건축도시대학 건축학부 실내건축학전공
법경대학 경제학과
경제학부 경제학전공
나
.
신청 기간(2차)
(1)
기간
:
2024.7.15.(월
) 9:00 ~ 7.22.(월
) 17:00 <기한엄수>
(2)
대상자
: 2023
학년도 후기
(2024
년 8
월
)
졸업 대상자
2.
학생 신청 방법
가
.
학생 신청 방법
:
학생 클래스넷
→
졸업 정보
→
졸업예정자 전공명 선택
→
신청
3.
유의 사항
가
.
기한 내 미신청 시 현재 이수 중인 전공명으로 졸업사정이 진행됩니다
.
나
.
금 학기에 졸업하지 않아도 전공명 변경이 승인된 이후로는 기존의 학과
/
전공명으로
원복 되지 않습니다
.
붙임
2023
학년도 후기
(2024
년 8
월
)
졸업예정자 전공명 선택 안내문
1
부
(홈페이지
공지
).
끝
.
​

[표 내용]
0: 개정 전 학부(전공), 1: 개정 후 학부(전공)
0: 법과대학 공법(공공서비스법)전공법과대학 사법(비즈니스·정보법)전공, 1: 법과대학 법학부
0: 산업정보융합학부, 1: 디자인경영융합학부
0: 디자인경영융합학부, 1: 디자인·예술경영학부 디자인경영전공
0: 공과대학 정보․컴퓨터공학부 컴퓨터공학전공, 1: 공과대학 컴퓨터·데이터공학부 컴퓨터공학전공공과대학 컴퓨터공학과
0: 공과대학 건설도시공학부 도시공학전공, 1: 건축도시대학 도시공학과
0: 건축대학 건축학부 건축학전공, 1: 건축도시대학 건축학부 건축학전공
0: 건축대학 건축학부 실내건축학전공, 1: 건축도시대학 건축학부 실내건축학전공
0: 법경대학 경제학과, 1: 경제학부 경제학전공",True,False,0,False,1305,,,
114082,[2024학년도 하계 군 복무 사회봉사 경력 학점 인정 안내] (7월 8일(월) ~ 7월 19일(금)),https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=114082&article.offset=180&articleLimit=10,2024.07.04,"군 복무 중 사회봉사 실적을 사회봉사 학점으로 인정합니다. 군 복무 시 사회봉사 실적이 있는 학생은 아래 내용을 확인한 후
신청해주시기 바랍니다.
- 아 래 -
1. 대상: 2020년 7월 3일 이후 전역자로서
군 복무 중 사회봉사 실적이 최소 30시간 이상
인 학생
(단, 육군, 해군, 공군, 해병대 복무자에 한함.)
2. 학점: 사회봉사 1학점 인정(단, 사회봉사 학점 취득 규정에 따름)
3. 제출서류
가. 기관장이 발급한 군 경력증명서
나. 봉사활동 결과보고서(붙임 양식 참조)
4. 제출기한: 2024년 7월 8일(월) ~ 7월 19일(금)
5. 제출방식: 이메일 제출 후 유선 확인 필수
가. 서울캠퍼스 - wjdals1303@hongik.ac.kr, 02-320-1054
나. 세종캠퍼스 - wjsthdud_0618@hongik.ac.kr, 044-860-2148
6. 기타
가. 서류 제출 시점의 해당 학기에 P/F로 학점 반영함.
(예: 2024학년도 하계학기 중 신청 -> 2024학년도 하계학기 학점으로 반영)
나. 교내 성적우수장학생 선발 시 요구되는 사회봉사활동 시간으로는 인정하지 않음
다. 사회봉사학점 취득 규정에 따라 졸업 직전 학기에는 신청할 수 없음.
라. 사회봉사 학점은 재학기간 중 3학점까지, 각 학기별 1학점까지 이수할 수 있음.(계절학기 포함)
마. 학칙에 따라 사회봉사학점은 해당 학기의 최대 이수 학점을 초과할 경우 부여되지 않음.
바.
사회봉사활동 이외의 활동(리더십, 체육훈련, 인성교육 등)은 인정하지 않음.
사.
군 경력증명서에 '사회봉사'로 분류되고 시간 명시되어 있어야 인정가능함.
7. 문의
- 서울캠퍼스: 02-320-1054 / 세종캠퍼스: 044-860-2148",False,False,0,False,854,,,
114100,[홍익대학교] 의학분야 진로탐색 프로그램 III 안내,https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=114100&article.offset=180&articleLimit=10,2024.06.19,"의학분야 진로탐색 프로그램 (2024)
홍익대학교 바이오헬스 혁신융합대학사업단에서는 미래 융복합 바이오헬스 첨단분야를 대비한 인재양성 및 진로탐색
역량강화, 그리고 다양한 의학/의료분야의 전문가들로부터 전공실습을 체험할 수 있는 학습기회를 마련하였습니다.
아래의 링크를 클릭하시어 자세한 프로그램 내용(신청서와 참여가능한 대학리스트 및 홍보영상)을 확인하시기 바랍니다.
[행사안내] 의학분야 진로탐색 프로그램 III (2024) : 홍익대학교 바이오헬스 혁신융합대학사업단 (hongik.ac.kr)
2022 의학분야 진로탐색 프로그램_영상 (youtube.com)
2023 의학분야 진로탐색 프로그램 II_영상 (youtube.com)
감사합니다.

[이미지 OCR 내용 - 재시도 성공]
2024 첨단분야 혁신융합대학 학생을 위한 의학분야 진로탐색 프로그램 III
Medical career exploration program for students interested in Bio-Health (focus on Experience & Practice)

- 신청기간 : 2024년 6월 14일 ~ 7월 5일
- 참여대상 : 첨단분야 혁신융합대학 66개 참여대학 재학생
- 모집인원 : 세션별 30명 정원 (총 60명)
- 장소 : 홍익대학교(서울캠퍼스) 홍문관 15층 1511호(ALC강의실)
- 신청방법 : 우측 QR코드 접속 (66개 참여대학 리스트는 홈페이지 참조 https://biohealth.hongik.ac.kr)

[프로그램 일정]
- 시간: 오전 10:00 ~ 13:00 / 오후 15:00 ~ 18:00

[세션 A]
- 7월 16일 (화)
  - 강의내용: 무덤 속의 사람뼈가 들려주는 이야기 (사람의 뼈를 다루는 생물인류학 분야의 연구소개) / 강사: 우은진 교수 (세종대학교)
  - 강의내용: 미술관에 간 해부학자 (그림속에 숨어있는 해부학 이야기) / 강사: 이재호 교수 (계명대학교)
  - 강의내용: “억울한 죽음이 없도록” 죽음의 진실을 밝히는 검시조사관 (마네킹을 이용한 검시실습) / 강사: 최유진 검시관 (경기북부경찰청)
- 7월 17일 (수)
  - 강의내용: 메타버스 기술로 미래 의료인을 돕는 법 (VR 의료교육 시뮬레이터 개발 및 창업사례) / 강사: 이희석 대표 (VRAD, 브이알애드)
  - 강의내용: AcroXeR : 의료 메타버스 플랫폼 (XR과 AI를 활용한 의료 메타버스 플랫폼의 구축 여정) / 강사: 김 일 대표 (SurgicalMind, 서지컬마인드)
  - 강의내용: 성형외과는 왜 존재하는가? (봉합실습) / 강사: 김순제 교수 (충남대학교)
- 7월 18일 (목)
  - 강의내용: 몸의 균형을 맞추는 재활트레이너 (재활트레이닝 실습) / 강사: 김디근 교수 (세종대학교)
  - 강의내용: 인간의 발을 사랑하여 해부학자가 된 정형외과 의사 (발과 발목 수상에서의 응급처치 및 부목고정 실습) / 강사: 조재호 교수 (한림대학교)

[세션 B]
- 7월 23일 (화)
  - 강의내용: 우리 몸을 표현하는 두 가지 방식: 미술과 해부학 (바디페인팅을 통한 뼈와 근육의 표면해부학 이해) / 강사: 윤관현 교수 (인천가톨릭대학교)
  - 강의내용: 비뚤어진 내 몸, 생각해 본 적 있나요? (몸 중심 움직임으로 반듯한 신체 만들기) / 강사: 이지현 박사 (세종대학교)
- 7월 24일 (수)
  - 강의내용: 태아 때부터 너무도 특별한 지문 (과학수사관과 함께하는 지문현출 실습) / 강사: 김진수 경위 (서울경찰청)
  - 강의내용: 핏자국이 들려주는 이야기 (혈흔형태분석 실습) / 강사: 이미정 검시관 (강원경찰청)
- 7월 25일 (목)
  - 강의내용: 스포츠의학의 세계 (일자목 평가와 교정방법) / 강사: 권형욱 교수 (차의과학대학교)
  - 강의내용: 당신의 심장, 얼마나 아십니까? (돼지심장 해부를 통한 심장 알기) / 강사: 박정헌 교수 (강원대학교)",False,True,1,True,1927,,,
114081,"[마감]하계 계절학기 수업도우미(그레이더, 실습도우미) 모집",https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=114081&article.offset=180&articleLimit=10,2024.06.18,"하계 계절학기 수업도우미 모집합니다.
컴퓨터공학과 학생들의 많은 관심과 지원 바랍니다.
1.모집기간:모집완료
2.운영기간: 24년 6월 28일~ 24년 7월 30일
3. 모집 상세사항
교수님
과목명
선발인원
(
선호사항
)
기창진교수님
객체지향
프로그래밍
실습보조원
1
명
객체지항 과목 A+ 3학년이상
4. 지원방법: 모집완료
5. 발표: 6/26
이후 합격자에 한해 개별연락 드릴 예정입니다.
6. 유의사항
<지금까지 선발 확정 연락을 받지 못한 학생은 다른 과목에 지원 가능합니다.>
<
컴퓨터공학과 내에서나 다른 부서에서 국가근로나 봉사장학생 근무를 하고 있는 경우 지원 불가>
<
컴퓨터공학과 학생이 우선선발 될 수 있습니다.>

[표 내용]
0: 교수님, 1: 과목명, 2: 선발인원(선호사항)
0: 기창진교수님, 1: 객체지향 프로그래밍, 2: 실습보조원 1명객체지항 과목 A+ 3학년이상",True,False,0,False,448,,,
114098,학부연수생 모집공고 (~6/17까지),https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=114098&article.offset=180&articleLimit=10,2024.06.14,"학부연수생 모집공고
지도교수: 컴퓨터공학과 박재영 교수
모집대상: 컴퓨터공학 전공 1~2명 (3학년 대상)
연수목적: 국가 연구과제 수행
연구내용: 가상현실/증강현실 시스템 개발, 인간-컴퓨터/인간-로봇 상호작용 연구
연수기간: 6월 하순 / 7월  ~ 1년 이상
근무처: 4공학관 T819
월급여: 주5일 근무시 월 1,300,000원. 근무일에 따라 차등지급.
지원 기한: 6월 17일까지
지원 관련 문의 사항은 황재호 학생연구원(
hjh1305@g.hongik.ac.kr
)에게 메일을 보내시기 바랍니다.",False,False,0,False,285,,,
114096,2024-1학기 기자재 반납 기간 안내,https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=114096&article.offset=190&articleLimit=10,2024.06.14,"안녕하세요 멀티미디어실입니다.
24년도 1학기 기자재 반납 안내드립니다.
24년도 2학기 졸업예정자
: 24년 6월 14일까지
(미반납시 졸업 어려운점 안내드립니다.)
그 외 : 24년 8월 23일까지
반납시 초기화 및 케이스 등 대여하신 모든 장비 가져오셔야합니다.",False,False,0,False,149,,,
114097,2024년 8월 졸업예정자 「교원자격무시험검정원서」 접수,https://wwwce.hongik.ac.kr/wwwce/0401.do?mode=view&articleNo=114097&article.offset=190&articleLimit=10,2024.06.13,"2024
년 8
월에 졸업하는 교직 이수 학생들의 교원자격증 발급을 위해
「
교원자격무시험검정원서
」
를 다음과 같이 접수합니다. 해당 학생들은
아래 안내사항을 참고하여 누락없이
자격증을 교부 받으시기 바랍니다.
1.
대상자
: 2024
년 8
월 졸업예정자로서 교원자격 무시험검정의 합격요건을 갖춘 자
※
졸업자 제출 불가
,
직전학기 제출자 중 졸업 유예자도 다시 제출
2.
접수 기간
:
2024. 6. 24.(월
) ~ 7. 22(월
)
까지
3.
제출 장소
구분
서류 제출처
비고
주전공 서류
복수전공 서류
사범대학생
주전공 소속 학과
복수전공 소속 학과
복수전공 학과가 사범대가 아닐 경우 교직과
(C633
호
)
에 제출
교직과정생
교직과
과학기술대학생
과학기술대학 행정실
교육대학원
교육대학원 행정실
4.
제출 서류
구분
제출서류
주전공
교원자격 취득
①
교원자격 무시험검정원서 출력 자료
(
주전공용
)
②
교원자격증 취득요건조회 출력 자료
(
주전공용
)
③
마약중독여부 관련 의사진단서
(
원본제출
)
④
공과대학에서 교직을 이수하는 경우 산업체현장실습이수확인서 별도제출
(
컴퓨터공학전공은 해당 없음
)
복수전공
교원자격 취득
①
교원자격 무시험검정원서 출력 자료
(
복수전공용
)
②
교원자격증 취득요건조회 출력 자료
(
복수전공용
)
③
마약중독여부 관련 의사진단서는 주전공 기준으로 한번만 제출하면 됨
.
④
공과대학에서 교직을 이수하는 경우 산업체현장실습이수확인서 별도제출
(
컴퓨터공학전공은 해당 없음
)
붙임 1 .
중등학교 정교사
(2
급
)
무시험검정원서 접수 공고문
1
부.
2. (
교육부공문) 마약중독여부 관련 진단서 또는 검사결과통보서 발급방법 1부.
3. (양식) 산업체현장실습동의서 1부.
4. (양식) 산업체현장실습 이수확인서 및 일지 1부.  끝.

[표 내용]
0: 구분, 1: 서류 제출처, 2: 서류 제출처, 3: 비고
0: 구분, 1: 주전공 서류, 2: 복수전공 서류, 3: 비고
0: 사범대학생, 1: 주전공 소속 학과, 2: 복수전공 소속 학과, 3: 복수전공 학과가 사범대가 아닐 경우 교직과(C633호)에 제출
0: 교직과정생, 1: 교직과, 2: 복수전공 소속 학과, 3: 복수전공 학과가 사범대가 아닐 경우 교직과(C633호)에 제출
0: 과학기술대학생, 1: 과학기술대학 행정실, 2: 과학기술대학 행정실
0: 교육대학원, 1: 교육대학원 행정실, 2: 교육대학원 행정실
0: 구분, 1: 제출서류
0: 주전공교원자격 취득, 1: ① 교원자격 무시험검정원서 출력 자료(주전공용)② 교원자격증 취득요건조회 출력 자료(주전공용)③ 마약중독여부 관련 의사진단서(원본제출)④ 공과대학에서 교직을 이수하는 경우 산업체현장실습이수확인서 별도제출(컴퓨터공학전공은 해당 없음)
0: 복수전공교원자격 취득, 1: ① 교원자격 무시험검정원서 출력 자료(복수전공용)② 교원자격증 취득요건조회 출력 자료(복수전공용)③ 마약중독여부 관련 의사진단서는 주전공 기준으로 한번만 제출하면 됨.④ 공과대학에서 교직을 이수하는 경우 산업체현장실습이수확인서 별도제출 (컴퓨터공학전공은 해당 없음)",True,False,0,False,1530,,,
